doc;page;line;year;match;prefix;gram;person;number;mood;tempus;auxiliar;g_kat;lemma;sem;status;rektion;object;obj_case;pr_obj;adverb;adverb_tmp;adverb_mod;adjunct;belebt;negation;conjunction;clause;context;phenomenon;comment;trans;translator;trans_anm
Chronicle;MS A Early;63;2;weorþedon;0;3.pl.ind.prt.;3;pl;ind;prt;-;prt;weorþian;;prc-only;;;;;;;;;;0;tō+;relSatz?;þa tungel witgan of eastdæle cuomon to þon þæt hie Crist| #weorþedon# , \& þa cild on Bethlem ofslægene| wærun for Cristes ehtnesse from Herode .;;;"Then three astrologers from the east came to worship Christ; and the children in Bethlehem were slain by Herod in persecution of Christ.";\cite{Killings1996};
Chronicle;MS A Early;63;2;ofslægene;of;3.pl.ind.pperf.pass.;3;pl;ind;pperf;wesan;perf;ofslēan;töten;reste;;sub;nom;;;;;ċild;bel;;;;þa tungel witgan of eastdæle cuomon to þon þæt hie Crist| weorþedon , \& þa cild on Bethlem #ofslægene#| wærun for Cristes ehtnesse from Herode .;;;"Then three astrologers from the east came to worship Christ; and the children in Bethlehem were slain by Herod in persecution of Christ.";\cite{Killings1996};
Chronicle;MS A Early;64;2;wærun;0;3.pl.ind.prt.;3;pl;ind;prt;-;prt;wesan;;aux;;;;;;;;;;;;;þa tungel witgan of eastdæle cuomon to þon þæt hie Crist| weorþedon , \& þa cild on Bethlem ofslægene| #wærun# for Cristes ehtnesse from Herode .;;;"Then three astrologers from the east came to worship Christ; and the children in Bethlehem were slain by Herod in persecution of Christ.";\cite{Killings1996};
Chronicle;MS A Early;65;3;swealt;0;3.sg.ind.prt.;3;sg;ind;prt;-;prt;sweltan;sterben;keep;;;;;;;;;;0;;HS;Her #swealt# Herodus from himselfum ofsticod , \& Archilaus his| sunu feng to rice .;;;"This year died Herod, stabbed by his own hand; and Archelaus his son succeeded him.";\cite{Killings1996};
Chronicle;MS A Early;66;3;feng;0;3.sg.ind.prt.;3;sg;ind;prt;-;prt;fōn;;?;;;;tō+;;;;;unbel;0;;HS;Her swealt Herodus from himselfum ofsticod , \& Archilaus his| sunu #feng# to rice .;;;"This year died Herod, stabbed by his own hand; and Archelaus his son succeeded him.";\cite{Killings1996};
Chronicle;MS A Early;67;6;wæron;0;3.pl.ind.prt.;3;pl;ind;prt;-;prt;wesan;;aux;;;;;;;;;;;;;From frymþe middangeardes oþ þis gear #wæron# agan v| þusendu wintra .;;;;\cite{Killings1996};
Chronicle;MS A Early;67;6;agan;ā;3.pl.ind.pperf.pass.;3;pl;ind;pperf;wesan;perf;āgān;motion;hidden;;;;;;;;;;0;;HS;From frymþe middangeardes oþ þis gear wæron #agan# v| þusendu wintra .;;;;\cite{Killings1996};
Chronicle;MS A Early;72;16;feng;0;3.sg.ind.prt.;3;sg;ind;prt;-;prt;fōn;;?;;;;tō+;;;;;unbel;0;;HS;Her #feng# Tiberius to rice .;;;This year Tiberius succeeded to the empire.;\cite{Killings1996};
Chronicle;MS A Early;73;27;gymenne;0;inf.dat.;-;-;inf;prs;-;inf;ġīeman;;hidden;onfōn;;;;;;;;;;;HS;Her onfeng Pilatus to #gymenne# ouer þa Iudeas .;;;This year Pilate began to reign over the Jews.;\cite{Killings1996};
Chronicle;MS A Early;74;30;wæs;0;3.sg.ind.prt.;3;sg;ind;prt;-;prt;wesan;;aux;;;;;;;;;;;;HS;Her #wæs# Crist gefulluhtud ․ \& Petrus \& Andreas gehwierfede ․ \&| Iacobus \& Iohannes \& Philippus \& þa xii| apostolas .;;;"This year was Christ baptized; and Peter and Andrew were converted, together with James, and John, and Philip, and all the twelve apostles.";\cite{Killings1996};
Chronicle;MS A Early;74;30;gefulluhtud;ge;3.sg.ind.pperf.pass.;3;sg;ind;pperf;wesan;perf;fullwihtan;;hapax;;;;;;;;;;0;;HS;Her wæs Crist #gefulluhtud# ․ \& Petrus \& Andreas gehwierfede ․ \&| Iacobus \& Iohannes \& Philippus \& þa xii| apostolas .;;;"This year was Christ baptized; and Peter and Andrew were converted, together with James, and John, and Philip, and all the twelve apostles.";\cite{Killings1996};
Chronicle;MS A Early;74;30;gehwierfede;ge;3.pl.ind.pperf.pass.;3;pl;ind;pperf;wesan;perf;hwierfan;;q-hapax;;;;;;;;;;0;;HS;Her wæs Crist gefulluhtud ․ \& Petrus \& Andreas #gehwierfede# ․ \&| Iacobus \& Iohannes \& Philippus \& þa xii| apostolas .;;;"This year was Christ baptized; and Peter and Andrew were converted, together with James, and John, and Philip, and all the twelve apostles.";\cite{Killings1996};
Chronicle;MS A Early;77;33;wæs;0;3.sg.ind.prt.;3;sg;ind;prt;-;prt;wesan;;aux;;;;;;;;;;;;HS;"Her #wæs# Crist ahangen ; from fruman middangeardes ymb v| þusendo wintra .";;;;\cite{Killings1996};
Chronicle;MS A Early;77;33;ahangen;ā;3.sg.ind.pperf.pass.;3;sg;ind;pperf;wesan;perf;āhangan;;hidden;;;;;;;;;;;;;"Her wæs Crist #ahangen# ; from fruman middangeardes ymb v| þusendo wintra .";;;;\cite{Killings1996};
Chronicle;MS A Early;79;34;wæs;0;3.sg.ind.prt.;3;sg;ind;prt;-;prt;wesan;;aux;;;;;;;;;;;;HS;Her #wæs# Paulus gehwierfed ․ \& Sanctus Stephanus oftorfod .;;;This year was St. Paul converted, and St. Stephen stoned.;\cite{Killings1996};
Chronicle;MS A Early;79;34;gehwierfed;ge;3.sg.ind.pperf.pass.;3;sg;ind;pperf;wesan;perf;hwierfan;;q-hapax;;;;;;;;;;0;;HS;Her wæs Paulus #gehwierfed# ․ \& Sanctus Stephanus oftorfod .;;;This year was St. Paul converted, and St. Stephen stoned.;\cite{Killings1996};
Chronicle;MS A Early;79;34;oftorfod;of;3.sg.ind.pperf.pass.;3;sg;ind;pperf;wesan;perf;oftorfian;;hidden;;;;;;;;;;;;;Her wæs Paulus gehwierfed ․ \& Sanctus Stephanus #oftorfod# .;;;This year was St. Paul converted, and St. Stephen stoned.;\cite{Killings1996};
Chronicle;MS A Early;80;35;gesæt;ge;3.sg.ind.prt.;3;sg;ind;prt;-;prt;sittan;;sem;;sub;akk;;;;;setl;unbel;0;;HS;Her se eadiga Petrus se apostol #gesæt# biscepsetl in| Antiochia þære ceastre .;;;This year the blessed Peter the apostle settled an episcopal see in the city of Antioch.;\cite{Killings1996};
Chronicle;MS A Early;83;45;gesæt;ge;3.sg.ind.prt.;3;sg;ind;prt;-;prt;sittan;;sem;;sub;akk;;;;;setl;unbel;0;;HS;Her se eadiga Petrus se apostol #gesæt# biscepsetl on Rome .;;;"This year the blessed Peter the apostle settled an episcopal see at Rome;";\cite{Killings1996};
Chronicle;MS A Early;84;46;aswalt;ā;3.sg.ind.prt.;3;sg;ind;prt;-;prt;āsweltan;sterben;keep;;;;;;;;;;0;;HS;Her Herodes #aswalt# ․ se þe Iacobum ofslog ane geare ær his| agnum deaþe .;;;This year died Herod, who slew James one year ere his own death.;\cite{Killings1996};
Chronicle;MS A Early;84;46;ofslog;of;3.sg.ind.prt.;3;sg;ind;prt;-;prt;ofslēan;töten;reste;;sub;akk;;;;;npr.;bel;0;;HS;Her Herodes aswalt ․ se þe Iacobum #ofslog# ane geare ær his| agnum deaþe .;;;This year died Herod, who slew James one year ere his own death.;\cite{Killings1996};
Chronicle;MS A Early;86;47;gesohte;ge;3.sg.ind.prt.;3;sg;ind;prt;-;prt;sēċan;aufsuchen;reste;;sub;akk;;;;;land;unbel;0;;HS;Her Claudius oþer Romana cyninga Bretene lond #gesohte# , \&| þone mæstan dæl þæs ealondes on his gewald| onfeng .;;;This year Claudius, the second of the Roman emperors who invaded Britain, took the greater part of the island into his power;\cite{Killings1996};
Chronicle;MS A Early;90;47;was;0;3.sg.ind.prt.;3;sg;ind;prt;-;prt;wesan;;hidden;;;;;;;;;;;;;þis #was# þes feorðes geares his rices .;;;This was in the fourth year of his reign.;\cite{Killings1996};
Chronicle;MS A Early;91;47;gewearð;ge;3.sg.ind.prt.;3;sg;ind;prt;-;prt;weorþan;geschehen;sem;;sub;nom;;;;;hunger;unbel;0;;HS;\& on þys ylcan geare| #gewearð# se mycela hunger on Siria þe Lucas| recð on þare boc Acta Apostolorum .;;;And in the same year happened the great famine in Syria which Luke mentions in the book called ‘The Acts of the Apostles’.;\cite{Killings1996};
Chronicle;MS A Early;92;47;recð;0;3.sg.ind.prs.;3;sg;ind;prs;-;prs;reċċan;inhalt;modal;;prn;akk;;;;;hunger;unbel;0;þe;relSatz-a?;\& on þys ylcan geare| gewearð se mycela hunger on Siria þe Lucas| #recð# on þare boc Acta Apostolorum .;;;And in the same year happened the great famine in Syria which Luke mentions in the book called ‘The Acts of the Apostles’.;\cite{Killings1996};
Chronicle;MS A Early;94;63;forþferde;0;3.sg.ind.prt.;3;sg;ind;prt;-;prt;forþfēran;sterben;;;;;;;;;;;0;;HS;Her Marcus se godspellere #forþferde# .;;;This year Mark the evangelist departed this life.;\cite{Killings1996};
Chronicle;MS A Early;97;71;ofslog;of;3.sg.ind.prt.;3;sg;ind;prt;-;prt;ofslēan;töten;reste;;num.c.;akk;;;;;Iudea;bel;0;;HS;"Her Titus Uespessianus sunu in Hierusalem #ofslog# Iudea cxi| þusenda ;";;;This year Titus, son of Vespasian, slew in Jerusalem eleven hundred thousand Jews.;\cite{Killings1996};
Chronicle;MS A Early;99;81;feng;0;3.sg.ind.prt.;3;sg;ind;prt;-;prt;fōn;;?;;;;tō+;;;;;unbel;0;;HS;"Her Titus #feng# to rice , se þe sæde þæt he þone dæg| forlure þe he noht to gode on ne gedyde ;";;;This year Titus succeeded to the kingdom who said that he considered the day lost in which he did no good.;\cite{Killings1996};bearb.
Chronicle;MS A Early;99;81;sæde;0;3.sg.ind.prt.;3;sg;ind;prt;-;prt;seċġan;inhalt;gram;;dassSatz;;dat;;;;;;0;þe;relSatz;"Her Titus feng to rice , se þe #sæde# þæt he þone dæg| forlure þe he noht to gode on ne gedyde ;";;;This year Titus succeeded to the kingdom who said that he considered the day lost in which he did no good.;\cite{Killings1996};bearb.
Chronicle;MS A Early;100;81;gedyde;ge;3.sg.ind.prt.;3;sg;ind;prt;-;prt;dōn;empty;aspekt;;prn;akk;tō+;;;;nāwiht;unbel;ne;on+?;relSatz;"Her Titus feng to rice , se þe sæde þæt he þone dæg| forlure þe he noht to gode on ne #gedyde# ;";komplexiv;;This year Titus succeeded to the kingdom who said that he considered the day lost in which he did no good.;\cite{Killings1996};bearb.
Chronicle;MS A Early;101;83;feng;0;3.sg.ind.prt.;3;sg;ind;prt;-;prt;fōn;;?;;;;tō+;;;;;unbel;0;;HS;Her Domitianus Tites broður #feng# to rice .;;;This year Domitian, the brother of Titus, assumed the government.;\cite{Killings1996};
Chronicle;MS A Early;102;84;wrat;0;3.sg.ind.prt.;3;sg;ind;prt;-;prt;wrītan;inhalt;?;;sub;akk;;;;;bōc;unbel;0;;HS;Her Iohannes se godspellere in Pathma þam ealonde #wrat# þa| boc Apocalipsis .;;;This year John the evangelist in the island Patmos wrote the book called ‘The Apocalypse’.;\cite{Killings1996};
Chronicle;MS A Early;104;99;wæs;0;3.sg.ind.prt.;3;sg;ind;prt;-;prt;wesan;;aux;;;;;;;;;;;;;Her Symon se apostol #wæs# anhangen .;;;This year Simon, the apostle, a relation of Christ, was crucified:;\cite{Killings1996};
Chronicle;MS A Early;104;99;anhangen;on;3.sg.ind.pperf.pass.;3;sg;ind;pperf;wesan;perf;onhangan;;hidden;;;;;;;;;;;;;Her Symon se apostol wæs #anhangen# .;;;This year Simon, the apostle, a relation of Christ, was crucified:;\cite{Killings1996};
Chronicle;MS A Early;105;99;gereste;ge;3.sg.ind.prt.;3;sg;ind;prt;-;prt;restan;;gram;;0;;;;;;refl;bel;0;;HS;\& Iohannes se godspellere| hine #gereste# in Epheso .;;;and John the evangelist rested at Ephesus.;\cite{Killings1996};
Chronicle;MS A Early;106;101;forþferde;0;3.sg.ind.prt.;3;sg;ind;prt;-;prt;forþfēran;sterben;;;;;;;;;;;0;;HS;Her Clemens papa #forþferde# .;;;This year died Pope Clement.;\cite{Killings1996};
Chronicle;MS A Early;108;155;fengon;0;3.pl.ind.prt.;3;pl;ind;prt;-;prt;fōn;;?;;;;tō+;;;;;unbel;0;;HS;Her Marcus Antonius \& Aurelius his broðer #fengon# to rice .;;;This year Marcus Antoninus and Aurelius his brother succeeded to the empire.;\cite{Killings1996};
Chronicle;MS A Early;110;167;geheold;ge;3.sg.ind.prt.;3;sg;ind;prt;-;prt;healdan;behalten;sem;;sub;akk;;;;;wuldor;unbel;0;;HS;"Her Eleutherius on Rome onfeng biscepdom , \& þone wuldor| fæstlice xv winter #geheold# ;";sem;;This year Eleutherius succeeded to the popedom and upheld its glory for fifteen years.;\cite{Killings1996};bearb.
Chronicle;MS A Early;111;167;bæd;0;3.sg.ind.prt.;3;sg;ind;prt;-;prt;biddan;;sem;;dassSatz;;;;;;;;0;;HS;To þam Lucius| Bretene kyning sende stafas , #bæd# þæt he wære Cristen| gedon .;;;and in the same year Lucius, king of the Britons, sent and begged baptism of him.;\cite{Killings1996};
Chronicle;MS A Early;112;167;gedon;ge;3.sg.cnj.pperf.pass.;3;sg;cnj;pperf;wesan;perf;dōn;faktitiv;aspekt;;;;;;;;;;0;biddan;dassSatz;To þam Lucius| Bretene kyning sende stafas , bæd þæt he wære Cristen| #gedon# .;;;and in the same year Lucius, king of the Britons, sent and begged baptism of him.;\cite{Killings1996};
Chronicle;MS A Early;112;167;bæd;0;3.sg.ind.prt.;3;sg;ind;prt;-;prt;biddan;;sem;;prn;akk;;;;;þæt;unbel;0;þæt;relSatz;\& he þurhteah þæt he #bæd# ․ \& hi syððon| wunodon on rihton geleauon oððe Diaclitianes rice .;;;And he granted what was requested and they then lived in the true faith until the reign of Diocletian.;\cite{Killings1996};\eUe
Chronicle;MS A Early;113;167;wunodon;0;3.pl.ind.prt.;3;pl;ind;prt;-;prt;wunian;;hidden;;;;;;siþþan;;;;;;HS;\& he þurhteah þæt he bæd ․ \& hi syððon| #wunodon# on rihton geleauon oððe Diaclitianes rice .;;;And he granted what was requested and they then lived in the true faith until the reign of Diocletian.;\cite{Killings1996};\eUe
Chronicle;MS A Early;116;189;geendode;ge;3.sg.ind.prt.;3;sg;ind;prt;-;prt;endian;faktitiv;q-hapax;;;;;;;;;;0;;HS;\& þa| #geendode# on Euerwic .;;;and then ended his days at York.;\cite{Killings1996};
Chronicle;MS A Early;116;189;feng;0;3.sg.ind.prt.;3;sg;ind;prt;-;prt;fōn;;?;;;;tō+;;;;;unbel;0;;HS;\& Bassianus his sunu #feng# to rice .;;;His son Bassianus succeeded him in the empire.;\cite{Killings1996};
Chronicle;MS A Early;120;379;feng;0;3.sg.ind.prt.;3;sg;ind;prt;-;prt;fōn;;?;;;;tō+;;;;;unbel;0;;HS;Her Gratianus #feng# to rice .;;;This year Gratian succeeded to the empire.;\cite{Killings1996};
Chronicle;MS A Early;121;381;feng;0;3.sg.ind.prt.;3;sg;ind;prt;-;prt;fōn;;?;;;;tō+;;;;;unbel;0;;HS;Her Maximianus se casere #feng# to rice .;;;This year Maximus the Caesar came to the empire.;\cite{Killings1996};
Chronicle;MS A Early;122;381;wæs;0;3.sg.ind.prt.;3;sg;ind;prt;-;prt;wesan;;aux;;;;;;;;;;;;;he #wæs# on Bretenlonde geboren ․ \& þonne for in Gallia walas .;;;He was born in the land of Britain, whence he passed over into Gaul.;\cite{Killings1996};
Chronicle;MS A Early;122;381;geboren;ge;3.sg.ind.pperf.pass.;3;sg;ind;pperf;wesan;perf;beran;;prc-only;;;;;;;;;;0;;HS;he wæs on Bretenlonde #geboren# ․ \& þonne for in Gallia walas .;;;He was born in the land of Britain, whence he passed over into Gaul.;\cite{Killings1996};
Chronicle;MS A Early;122;381;for;0;3.sg.ind.prt.;3;sg;ind;prt;-;prt;faran;motion;gram;;;;;;;;in;unbel;0;;HS;he wæs on Bretenlonde geboren ․ \& þonne #for# in Gallia walas .;;;He was born in the land of Britain, whence he passed over into Gaul.;\cite{Killings1996};
Chronicle;MS A Early;123;381;ofsloh;of;3.sg.ind.prt.;3;sg;ind;prt;-;prt;ofslēan;töten;reste;;sub;akk;;;;;cāsere;bel;0;;HS;\& he ðar #ofsloh# ðone casere Gratianum ․| \& his broðer adraf of æðele ․ se wæs gehaten Ualentinianus .;;;"He there slew the Emperor Gratian; and drove his brother, whose name was Valentinian, from his country (Italy).";\cite{Killings1996};
Chronicle;MS A Early;124;381;wæs;0;3.sg.ind.prt.;3;sg;ind;prt;-;prt;wesan;;aux;;;;;;;;;;;;;\& he ðar ofsloh ðone casere Gratianum ․| \& his broðer adraf of æðele ․ se #wæs# gehaten Ualentinianus .;;;"He there slew the Emperor Gratian; and drove his brother, whose name was Valentinian, from his country (Italy).";\cite{Killings1996};
Chronicle;MS A Early;124;381;gehaten;ge;3.sg.ind.pperf.pass.;3;sg;ind;pperf;wesan;perf;hātan;nennen;sem;;prn;nom;;;;;brōþor;bel;0;sē;app;\& he ðar ofsloh ðone casere Gratianum ․| \& his broðer adraf of æðele ․ se wæs #gehaten# Ualentinianus .;;;"He there slew the Emperor Gratian; and drove his brother, whose name was Valentinian, from his country (Italy).";\cite{Killings1996};
Chronicle;MS A Early;125;381;gesamnode;ge;3.sg.ind.prt.;3;sg;ind;prt;-;prt;samnian;;q-hapax;;;;;;;;;;0;;HS;\& se Ualentinianus eft #gesamnode# werod , \& ofsloh Maximum \&| feng to rice .;;;"The same Valentinian afterwards collected an army, and slew Maximus; whereby he gained the empire.";\cite{Killings1996};
Chronicle;MS A Early;125;381;ofsloh;of;3.sg.ind.prt.;3;sg;ind;prt;-;prt;ofslēan;töten;reste;;sub;akk;;;;;npr.;bel;0;;HS;\& se Ualentinianus eft gesamnode werod , \& #ofsloh# Maximum \&| feng to rice .;;;"The same Valentinian afterwards collected an army, and slew Maximus; whereby he gained the empire.";\cite{Killings1996};
Chronicle;MS A Early;126;381;feng;0;3.sg.ind.prt.;3;sg;ind;prt;-;prt;fōn;;?;;;;tō+;;;;;unbel;0;;HS;\& se Ualentinianus eft gesamnode werod , \& ofsloh Maximum \&| #feng# to rice .;;;"The same Valentinian afterwards collected an army, and slew Maximus; whereby he gained the empire.";\cite{Killings1996};
Chronicle;MS A Early;130;409;wæs;0;3.sg.ind.prt.;3;sg;ind;prt;-;prt;wesan;;hidden;;;;;;;;;;;;;Her Gotan abræcon Romeburg , \& næfre siþan Romane ne| ricsodon on Bretone ․| þæt #wæs# embe xi hund wintra \& x wintra þes þe heo| getimbred was .;;;"This year the Goths sacked the city of Rome; and never since have the Romans reigned in Britain. This was about eleven hundred and ten winters after it was built.";\cite{Killings1996};
Chronicle;MS A Early;131;409;getimbred;ge;3.sg.ind.pperf.pass.;3;sg;ind;pperf;wesan;perf;timbran;bauen;?;;prn;nom;;;;;[burg];unbel;0;þæs;tempSatz;Her Gotan abræcon Romeburg , \& næfre siþan Romane ne| ricsodon on Bretone ․| þæt wæs embe xi hund wintra \& x wintra þes þe heo| #getimbred# was .;;;"This year the Goths sacked the city of Rome; and never since have the Romans reigned in Britain. This was about eleven hundred and ten winters after it was built.";\cite{Killings1996};
Chronicle;MS A Early;131;409;was;0;3.sg.ind.prt.;3;sg;ind;prt;-;prt;wesan;;aux;;;;;;;;;;;;;Her Gotan abræcon Romeburg , \& næfre siþan Romane ne| ricsodon on Bretone ․| þæt wæs embe xi hund wintra \& x wintra þes þe heo| getimbred #was# .;;;"This year the Goths sacked the city of Rome; and never since have the Romans reigned in Britain. This was about eleven hundred and ten winters after it was built.";\cite{Killings1996};
Chronicle;MS A Early;134;409;gesohte;ge;3.sg.ind.prt.;3;sg;ind;prt;-;prt;sēċan;aufsuchen;reste;;sub;akk;;;;;land;unbel;0;siþþan;tempSatz;Ealles hi rixodon on Brytene feower hundwintra \& hund seouanti| wintra ․ syððan ærost Gaius Iulius þæt| lond ærost #gesohte# .;;;They reigned altogether in Britain four hundred and seventy winters since Gaius Julius first sought that land.;\cite{Killings1996};
Chronicle;MS A Early;135;418;gesomnodon;ge;3.pl.ind.prt.;3;pl;ind;prt;-;prt;samnian;;q-hapax;;;;;;;;;;0;;HS;Her Romane #gesomnodon# al þa goldhord þe on Bretene wæron , \&| sume on eorþan ahyddon ․ þæt hie nænig mon| siþþan findan ne meahte , \& sume mid him on Gallia| læddon .;;;"This year the Romans collected all the hoards of gold that were in Britain; and some they hid in the earth, so that no man afterwards might find them, and some they carried away with them into Gaul.";\cite{Killings1996};
Chronicle;MS A Early;135;418;wæron;0;3.pl.ind.prt.;3;pl;ind;prt;-;prt;wesan;;hidden;;;;;;;;;;;;;Her Romane gesomnodon al þa goldhord þe on Bretene #wæron# , \&| sume on eorþan ahyddon ․ þæt hie nænig mon| siþþan findan ne meahte , \& sume mid him on Gallia| læddon .;;;"This year the Romans collected all the hoards of gold that were in Britain; and some they hid in the earth, so that no man afterwards might find them, and some they carried away with them into Gaul.";\cite{Killings1996};
Chronicle;MS A Early;136;418;ahyddon;ā;3.pl.ind.prt.;3;pl;ind;prt;-;prt;āhȳdan;;hidden;;;;;;;;;;;;;Her Romane gesomnodon al þa goldhord þe on Bretene wæron , \&| sume on eorþan #ahyddon# ․ þæt hie nænig mon| siþþan findan ne meahte , \& sume mid him on Gallia| læddon .;;;"This year the Romans collected all the hoards of gold that were in Britain; and some they hid in the earth, so that no man afterwards might find them, and some they carried away with them into Gaul.";\cite{Killings1996};
Chronicle;MS A Early;137;418;findan;0;inf.;-;-;inf;prs;-;inf;findan;;unpräf;magan;;;;;siþþan;;;;ne+nān;;konsek;Her Romane gesomnodon al þa goldhord þe on Bretene wæron , \&| sume on eorþan ahyddon ․ þæt hie nænig mon| siþþan #findan# ne meahte , \& sume mid him on Gallia| læddon .;;;"This year the Romans collected all the hoards of gold that were in Britain; and some they hid in the earth, so that no man afterwards might find them, and some they carried away with them into Gaul.";\cite{Killings1996};
Chronicle;MS A Early;137;418;meahte;;3.sg.ind.prt.;3;sg;ind;prt;-;prt;magan;;modalverb;;;;;;;;;;ne;;;Her Romane gesomnodon al þa goldhord þe on Bretene wæron , \&| sume on eorþan ahyddon ․ þæt hie nænig mon| siþþan findan ne #meahte# , \& sume mid him on Gallia| læddon .;;;"This year the Romans collected all the hoards of gold that were in Britain; and some they hid in the earth, so that no man afterwards might find them, and some they carried away with them into Gaul.";\cite{Killings1996};
